ID;LAT;LNG;BANCO;RED;DOM_ORIG;DOM_GEO;TERMINALES;WEB;ACTUALIZAC;DOM_NORMA;BARRIO;COMUNA;CODIGO_POSTAL;CODIGO_POSTAL_ARGENTINO
1015;-34,617373246240298;-58,436699209619398;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;ACOYTE AV. 71;71 ACOYTE AV.;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;ACOYTE AV. 71;CABALLITO;COMUNA 6;1405;C1405BFA
1016;-34,611115157049994;-58,460616920581714;BANCO DE LA PROVINCIA DE BUENOS AIRES;LINK;ALVAREZ, DONATO, TTE. GRAL. 1351;1351 ALVAREZ, DONATO, TTE. GRAL.;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;ALVAREZ, DONATO, TTE. GRAL. 1351;CABALLITO;COMUNA 6;1416;C1416BTC
1017;-34,610797151457326;-58,43953180550529;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;ACOYTE AV. 702;702 ACOYTE AV.;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;ACOYTE AV. 702;CABALLITO;COMUNA 6;1405;C1405BGS
1018;-34,622300585285174;-58,434629998122382;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;MORENO, JOSE MARIA AV. 362;362 MORENO, JOSE MARIA AV.;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;MORENO, JOSE MARIA AV. 362;CABALLITO;COMUNA 6;1424;C1424AAQ
1019;-34,61568222805257;-58,430057749908038;CABAL COOP. LTDA.;LINK;RIVADAVIA AV. 4600;4600 RIVADAVIA AV.;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;RIVADAVIA AV. 4600;CABALLITO;COMUNA 6;1424;C1424CEN
1020;-34,602072451755525;-58,432198468002902;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;CORRIENTES AV. Y GALLARDO, ANGEL AV.;CORRIENTES AV. & GALLARDO, ANGEL AV.;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;CORRIENTES AV. Y GALLARDO, ANGEL AV.;VILLA CRESPO;COMUNA 15;;
1021;-34,619222933060115;-58,438944005774019;BANCO DE LA NACION ARGENTINA;LINK;RIVADAVIA AV. 5199;5199 RIVADAVIA AV.;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;RIVADAVIA AV. 5199;CABALLITO;COMUNA 6;1424;C1424CEG
1022;-34,612869807139859;-58,457411360025581;BANCO DE LA NACION ARGENTINA;LINK;GAONA AV. 2197;2197 GAONA AV.;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;GAONA AV. 2197;CABALLITO;COMUNA 6;1416;C1416DRJ
1023;-34,623479119047232;-58,416047988669263;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;BOEDO AV. 870;870 BOEDO AV.;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;BOEDO AV. 870;BOEDO;COMUNA 5;1218;C1218AAR
1024;-34,62072903663605;-58,415674231534517;BANCO DE LA NACION ARGENTINA;LINK;INDEPENDENCIA AV. 3539;3539 INDEPENDENCIA AV.;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;INDEPENDENCIA AV. 3539;ALMAGRO;COMUNA 5;1226;C1226AAA
1025;-34,635994227864543;-58,424362272009965;BANCO DE LA NACION ARGENTINA;LINK;LA PLATA AV. 1768;1768 LA PLATA AV.;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;LA PLATA AV. 1768;BOEDO;COMUNA 5;1250;C1250AAU
1026;-34,625199539093252;-58,412504651506559;BANCO DE LA PROVINCIA DE BUENOS AIRES;LINK;SAN JUAN AV. 3330;3330 SAN JUAN AV.;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;SAN JUAN AV. 3330;BOEDO;COMUNA 5;1233;C1233ABQ
1027;-34,622309963217297;-58,416181426539069;BANCO DE LA PROVINCIA DE BUENOS AIRES;LINK;BOEDO AV. 800;800 BOEDO AV.;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;BOEDO AV. 800;BOEDO;COMUNA 5;1218;C1218AAQ
1028;-34,632004168537492;-58,42584418240299;BANCO DE LA NACION ARGENTINA;LINK;LA PLATA AV. 1455;1455 LA PLATA AV.;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;LA PLATA AV. 1455;PARQUE CHACABUCO;COMUNA 7;1250;C1250AAE
1030;-34,562035659085282;-58,45669328962466;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;CABILDO AV. Y JURAMENTO AV.;CABILDO AV. & JURAMENTO AV.;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;CABILDO AV. Y JURAMENTO AV.;BELGRANO;COMUNA 13;;
1031;-34,560994755654612;-58,449730117541591;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;SUCRE, ANTONIO JOSE DE, MCAL. 1836;1836 SUCRE, ANTONIO JOSE DE, MCAL.;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;SUCRE, ANTONIO JOSE DE, MCAL. 1836;BELGRANO;COMUNA 13;1428;C1428DVF
1032;-34,555480299199644;-58,462533021933936;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;CABILDO AV. Y CONGRESO;CABILDO AV. & CONGRESO;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;CABILDO AV. Y CONGRESO;BELGRANO;COMUNA 13;;
1033;-34,570332714492885;-58,444110571473651;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;CABILDO AV. Y OLLEROS;CABILDO AV. & OLLEROS;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;CABILDO AV. Y OLLEROS;PALERMO;COMUNA 14;;
1034;-34,559506315317911;-58,458586760834322;BANCO COLUMBIA S.A.;LINK;CABILDO AV. 2359;2359 CABILDO AV.;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;CABILDO AV. 2359;BELGRANO;COMUNA 13;1428;C1428AAF
1035;-34,569882006690449;-58,470909079788292;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;NAON, ROMULO 2142;2142 NAON, ROMULO;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;NAON, ROMULO 2142;VILLA URQUIZA;COMUNA 12;1430;C1430EPH
1036;-34,553845255509103;-58,463833404809698;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;CABILDO AV. 3053;3053 CABILDO AV.;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;CABILDO AV. 3053;NUÑEZ;COMUNA 13;1429;C1429AAB
1037;-34,568288208618455;-58,447797530186911;BANCO PIANO S.A.;LINK;CABILDO AV. 1181;1181 CABILDO AV.;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;CABILDO AV. 1181;PALERMO;COMUNA 14;1426;C1426AAL
1038;-34,565150505265258;-58,455099140710679;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;LA PAMPA 2475;2475 LA PAMPA;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;LA PAMPA 2475;BELGRANO;COMUNA 13;1428;C1428EAQ
1039;-34,562218459793797;-58,452523998391612;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;ARCOS 1914;1914 ARCOS;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;ARCOS 1914;BELGRANO;COMUNA 13;1428;C1428AFD
1040;-34,565908883266857;-58,47160160895308;BANCO DE LA NACION ARGENTINA;LINK;MONROE AV. 3640;3640 MONROE;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;MONROE 3640;BELGRANO;COMUNA 13;1430;C1430BLN
1041;-34,560886758686671;-58,457392768482592;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;CABILDO AV. 2201;2201 CABILDO AV.;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;CABILDO AV. 2201;BELGRANO;COMUNA 13;1428;C1428AAE
1042;-34,56415582831;-58,455169899849231;BANCO DE LA NACION ARGENTINA;LINK;CABILDO AV. 1900;1900 CABILDO AV.;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;CABILDO AV. 1900;BELGRANO;COMUNA 13;1428;C1428AAN
1043;-34,546511476731908;-58,449398296087111;CABAL COOP. LTDA.;LINK;FIGUEROA ALCORTA, PRES. AV. 7597;7597 FIGUEROA ALCORTA, PRES. AV.;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;FIGUEROA ALCORTA, PRES. AV. 7597;BELGRANO;COMUNA 13;1428;C1428BCL
1044;-34,566919186512969;-58,453339802202187;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;PINO, VIRREY DEL 2476;2476 PINO, VIRREY DEL;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;PINO, VIRREY DEL 2476;COLEGIALES;COMUNA 13;1426;C1426EGR
1045;-34,56554306606801;-58,453312826852915;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;CABILDO AV. Y HERNANDEZ, JOSE;CABILDO AV. & HERNANDEZ, JOSE;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;CABILDO AV. Y HERNANDEZ, JOSE;BELGRANO;COMUNA 13;;
1046;-34,553886445654037;-58,452879677357728;BANCO DE LA PROVINCIA DE BUENOS AIRES;LINK;MONROE 1655;1655 MONROE;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;MONROE 1655;BELGRANO;COMUNA 13;1428;C1428BKS
1047;-34,566760847450084;-58,451584943654382;CABAL COOP. LTDA.;LINK;CABILDO AV. 1546;1546 CABILDO AV.;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;CABILDO AV. 1546;COLEGIALES;COMUNA 13;1426;C1426ABP
1048;-34,563002814098525;-58,4555566687227;BANCO DE LA PROVINCIA DE BUENOS AIRES;LINK;CABILDO AV. 1999;1999 CABILDO AV.;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;CABILDO AV. 1999;BELGRANO;COMUNA 13;1428;C1428AAB
1049;-34,565045471734066;-58,471078767347777;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;MONROE AV. 3555;3555 MONROE AV.;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;MONROE AV. 3555;COGHLAN;COMUNA 12;1430;C1430BKC
1050;-34,639399739639735;-58,385143652686054;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;BRANDSEN 2570;2570 BRANDSEN;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;BRANDSEN 2570;BARRACAS;COMUNA 4;1287;C1287ABJ
1051;-34,628971063708505;-58,3774643241943;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;MONTES DE OCA, MANUEL 40;40 MONTES DE OCA, MANUEL;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;MONTES DE OCA, MANUEL AV. 40;BARRACAS;COMUNA 4;1270;C1270AAN
1052;-34,634958589493337;-58,370263968621238;CABAL COOP. LTDA.;LINK;REGIMIENTO DE PATRICIOS AV. 537;537 REGIMIENTO DE PATRICIOS AV.;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;REGIMIENTO DE PATRICIOS AV. 537;BARRACAS;COMUNA 4;1265;C1265ADF
1053;-34,638254715753895;-58,374873965240347;BANCO DE LA PROVINCIA DE BUENOS AIRES;LINK;MONTES DE OCA, MANUEL 873;873 MONTES DE OCA, MANUEL;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;MONTES DE OCA, MANUEL AV. 873;BARRACAS;COMUNA 4;1270;C1270AAI
1054;-34,634275986766824;-58,374985164358968;BANCO DE LA NACION ARGENTINA;LINK;GARCIA, MARTIN AV. 878;878 GARCIA, MARTIN AV.;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;GARCIA, MARTIN AV. 878;BARRACAS;COMUNA 4;1268;C1268ABR
1055;-34,636546998178105;-58,38209479101674;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;CARRILLO, RAMON, DR. 375;375 CARRILLO, RAMON, DR.;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;CARRILLO, RAMON, DR. 375;BARRACAS;COMUNA 4;1275;C1275AHG
1056;-34,646576429952184;-58,373342102247868;BANCO DE LA NACION ARGENTINA;LINK;MONTES DE OCA, MANUEL 1699;1699 MONTES DE OCA, MANUEL;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;MONTES DE OCA, MANUEL AV. 1699;BARRACAS;COMUNA 4;1270;C1270ABD
1057;-34,636530969990822;-58,3800601246678;BANCO DE LA PROVINCIA DE BUENOS AIRES;LINK;GUANAHANI 580;580 GUANAHANI;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;GUANAHANI 580;BARRACAS;COMUNA 4;1274;C1274ACJ
1058;-34,631450407785927;-58,372275622866965;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;GARCIA, MARTIN AV. 574;574 GARCIA, MARTIN AV.;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;GARCIA, MARTIN AV. 574;BARRACAS;COMUNA 4;1268;C1268ABO
1059;-34,610364499393164;-58,406878862285183;BANCO DE LA NACION ARGENTINA;LINK;RIVADAVIA AV. 2856;2856 RIVADAVIA AV.;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;RIVADAVIA AV. 2856;BALVANERA;COMUNA 3;1203;C1203AAN
1060;-34,60388509344908;-58,409653268893258;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;CORRIENTES AV. 3153;3153 CORRIENTES AV.;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;CORRIENTES AV. 3153;BALVANERA;COMUNA 3;1193;C1193AAD
1061;-34,613372491690043;-58,391946053014266;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;ENTRE RIOS AV. 361;361 ENTRE RIOS AV.;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;ENTRE RIOS AV. 361;BALVANERA;COMUNA 3;1079;C1079ABD
1062;-34,604436106374202;-58,392286311720589;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;CALLAO AV. Y CORRIENTES AV.;CALLAO AV. & CORRIENTES AV.;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;CALLAO AV. Y CORRIENTES AV.;SAN NICOLAS;COMUNA 1;;
1063;-34,604391576986401;-58,398018243442905;CABAL COOP. LTDA.;LINK;CORRIENTES AV. 2187;2187 CORRIENTES AV.;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;CORRIENTES AV. 2187;BALVANERA;COMUNA 3;1045;C1045AAD
1064;-34,609731774118586;-58,401636104889249;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;LARREA 11;11 LARREA;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;LARREA 11;BALVANERA;COMUNA 3;1030;C1030AAA
1065;-34,60391908138709;-58,408602095042902;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;JAURES, JEAN 521;521 JAURES, JEAN;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;JAURES, JEAN 521;BALVANERA;COMUNA 3;1215;C1215ACI
1066;-34,603870630657845;-58,411015285707279;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;CORRIENTES AV. 3247;3247 CORRIENTES AV.;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;CORRIENTES AV. 3247;BALVANERA;COMUNA 3;1193;C1193AAE
1067;-34,605837734778227;-58,400965910931816;CABAL COOP. LTDA.;LINK;AZCUENAGA 322;322 AZCUENAGA;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;AZCUENAGA 322;BALVANERA;COMUNA 3;1029;C1029AAH
1068;-34,604083373964997;-58,411742208459287;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;CORRIENTES AV. Y AGUERO;CORRIENTES AV. & AGUERO;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;CORRIENTES AV. Y AGUERO;BALVANERA;COMUNA 3;;
1069;-34,604565091802634;-58,403420535037988;METROPOLIS CIA FINANCIERA;LINK;CORRIENTES AV. 2587;2587 CORRIENTES AV.;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;CORRIENTES AV. 2587;BALVANERA;COMUNA 3;1046;C1046AAD
1070;-34,607684639705369;-58,408291459744589;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;PERON, JUAN DOMINGO, TTE. GENERAL 2941;2941 PERON, JUAN DOMINGO, TTE. GENERAL;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;PERON, JUAN DOMINGO, TTE. GENERAL 2941;BALVANERA;COMUNA 3;1198;C1198AAC
1071;-34,604738215171196;-58,397560105372399;BANCO DE LA NACION ARGENTINA;LINK;CORRIENTES AV. 2156;2156 CORRIENTES AV.;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;CORRIENTES AV. 2156;BALVANERA;COMUNA 3;1045;C1045AAQ
1072;-34,604388964753007;-58,405618002624919;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;CORRIENTES AV. Y PUEYRREDON AV.;CORRIENTES AV. & PUEYRREDON AV.;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;CORRIENTES AV. Y PUEYRREDON AV.;BALVANERA;COMUNA 3;;
1073;-34,609690124775284;-58,401480116279593;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;RIVADAVIA AV. 2479;2479 RIVADAVIA AV.;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;RIVADAVIA AV. 2479;BALVANERA;COMUNA 3;1034;C1034ACD
1074;-34,602911882052616;-58,400676340709794;BANCO DE LA PROVINCIA DE BUENOS AIRES;LINK;AZCUENAGA 543;543 AZCUENAGA;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;AZCUENAGA 543;BALVANERA;COMUNA 3;1029;C1029AAK
1075;-34,610173366632758;-58,403658487767807;CABAL COOP. LTDA.;LINK;RIVADAVIA AV. 2628;2628 RIVADAVIA AV.;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;RIVADAVIA AV. 2628;BALVANERA;COMUNA 3;1034;C1034ACS
1076;-34,610120768325451;-58,405965880198693;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;RIVADAVIA AV. Y PUEYRREDON AV.;RIVADAVIA AV. & PUEYRREDON AV.;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;RIVADAVIA AV. Y PUEYRREDON AV.;BALVANERA;COMUNA 3;;
1077;-34,604261902686567;-58,411690367017535;CABAL COOP. LTDA.;LINK;CORRIENTES AV. 3300;3300 CORRIENTES AV.;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;CORRIENTES AV. 3300;BALVANERA;COMUNA 3;1193;C1193AAR
1078;-34,613565124639194;-58,390604126258303;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;BELGRANO AV. 1715;1715 BELGRANO AV.;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;BELGRANO AV. 1715;MONSERRAT;COMUNA 1;1093;C1093AAF
1079;-34,604904254298944;-58,402547840233915;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;CORRIENTES AV. 2528;2528 CORRIENTES AV.;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;CORRIENTES AV. 2528;BALVANERA;COMUNA 3;1046;C1046AAQ
1080;-34,598481578481625;-58,375538197602857;METROPOLIS CIA FINANCIERA;LINK;FLORIDA 814;814 FLORIDA;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;FLORIDA 814;RETIRO;COMUNA 1;1005;C1005AAR
1082;-34,61033309967965;-58,40642251648751;BANCO DE LA PROVINCIA DE BUENOS AIRES;LINK;RIVADAVIA AV. 2828;2828 RIVADAVIA AV.;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;RIVADAVIA AV. 2828;BALVANERA;COMUNA 3;1203;C1203AAN
1083;-34,61766468001958;-58,409611824661567;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;URQUIZA, GRAL. 609;609 URQUIZA, GRAL.;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;URQUIZA, GRAL. 609;BALVANERA;COMUNA 3;1221;C1221ADC
1084;-34,604635403833782;-58,399479599698033;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;CORRIENTES AV. Y PASTEUR;CORRIENTES AV. & PASTEUR;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;CORRIENTES AV. Y PASTEUR;BALVANERA;COMUNA 3;;
1085;-34,604197222109647;-58,38681047184545;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;CORRIENTES AV. Y URUGUAY;CORRIENTES AV. & URUGUAY;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;CORRIENTES AV. Y URUGUAY;SAN NICOLAS;COMUNA 1;;
1086;-34,60425400841735;-58,411932988694872;BANCO DE LA NACION ARGENTINA;LINK;CORRIENTES AV. 3302;3302 CORRIENTES AV.;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;CORRIENTES AV. 3302;BALVANERA;COMUNA 3;1193;C1193AAS
1087;-34,620805601257082;-58,41634266785799;BANCO DE LA NACION ARGENTINA;LINK;INDEPENDENCIA AV. 3599;3599 INDEPENDENCIA AV.;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;INDEPENDENCIA AV. 3599;ALMAGRO;COMUNA 5;1226;C1226AAA
1088;-34,61381710512147;-58,42026610470144;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;CASTRO BARROS AV. 148;148 CASTRO BARROS AV.;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;CASTRO BARROS AV. 148;ALMAGRO;COMUNA 5;1178;C1178AAD
1089;-34,603617790096571;-58,418357656986132;BANCO HIPOTECARIO S.A.;LINK;CORRIENTES AV. 3820;3820 CORRIENTES AV.;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;CORRIENTES AV. 3820;ALMAGRO;COMUNA 5;1194;C1194AAR
1090;-34,602564556862511;-58,425276677019973;BANCO DE LA NACION ARGENTINA;LINK;CORRIENTES AV. 4279;4279 CORRIENTES AV.;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;CORRIENTES AV. 4279;ALMAGRO;COMUNA 5;1195;C1195AAB
1091;-34,621562795255834;-58,425523033408759;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;INDEPENDENCIA AV. 4221;4221 INDEPENDENCIA AV.;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;INDEPENDENCIA AV. 4221;ALMAGRO;COMUNA 5;1226;C1226AAH
1092;-34,603716332392111;-58,424006918171919;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;GASCON 649;649 GASCON;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;GASCON 649;ALMAGRO;COMUNA 5;1181;C1181ACK
1093;-34,602908813070542;-58,42180738800613;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;CORRIENTES AV. 4055;4055 CORRIENTES AV.;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;CORRIENTES AV. 4055;ALMAGRO;COMUNA 5;1194;C1194AAG
1094;-34,60315787739259;-58,42295666926514;CABAL COOP. LTDA.;LINK;CORRIENTES AV. 4124;4124 CORRIENTES AV.;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;CORRIENTES AV. 4124;ALMAGRO;COMUNA 5;1195;C1195AAN
1095;-34,599362627886748;-58,417920779650032;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;BULNES 1048;1048 BULNES;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;BULNES 1048;ALMAGRO;COMUNA 5;1176;C1176ABT
1096;-34,60292714413896;-58,421622770308851;BANCO DE LA PROVINCIA DE BUENOS AIRES;LINK;CORRIENTES AV. 4043;4043 CORRIENTES AV.;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;CORRIENTES AV. 4043;ALMAGRO;COMUNA 5;1194;C1194AAG
1097;-34,611227900573155;-58,418775481078811;BANCO DE LA NACION ARGENTINA;LINK;RIVADAVIA AV. 3726;3726 RIVADAVIA AV.;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;RIVADAVIA AV. 3726;ALMAGRO;COMUNA 5;1204;C1204AAP
1098;-34,598974623117194;-58,439763813404795;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;CORRIENTES AV. Y MALABIA;CORRIENTES AV. & MALABIA;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;CORRIENTES AV. Y MALABIA;VILLA CRESPO;COMUNA 15;;
1099;-34,596882550963834;-58,47675480087932;BANCO DE LA NACION ARGENTINA;LINK;WARNES AV. 2707;2707 WARNES AV.;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;WARNES AV. 2707;PATERNAL;COMUNA 15;1427;C1427DPG
1100;-34,579380604943722;-58,477074254923693;CABAL COOP. LTDA.;LINK;TRIUNVIRATO AV. 3987;3987 TRIUNVIRATO AV.;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;TRIUNVIRATO AV. 3987;VILLA ORTUZAR;COMUNA 15;1431;C1431FBC
771;-34,607482493628609;-58,374047413876845;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;SAENZ PEÃ?A, ROQUE, PRES. AV. 541;541 SAENZ PEÃ?A, ROQUE, PRES. AV.;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;SAENZ PEÑA, ROQUE, PRES. DIAGONAL NORTE AV. 541;SAN NICOLAS;COMUNA 1;1035;C1035AAA
855;-34,586077391018883;-58,405319984908104;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;PEÃ?A 3050;3050 PEÃ?A;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;PEÑA 3050;RECOLETA;COMUNA 2;1425;C1425AVL
883;-34,592932043392217;-58,391560412984063;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;RODRIGUEZ PEÃ?A 1430;1430 RODRIGUEZ PEÃ?A;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;RODRIGUEZ PEÑA 1430;RECOLETA;COMUNA 2;1021;C1021ABF
1081;-34,599760318887739;-58,398722999019682;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;CORDOBA AV. Y URIBURU JOSE E., PRES.;CORDOBA AV. & URIBURU JOSE E., PRES.;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;CORDOBA AV. Y URIBURU JOSE E., PRES.;BALVANERA;COMUNA 3;;
912;-34,581140019373279;-58,406893336080053;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;CERVIÃ?O AV. 3356;3356 CERVIÃ?O AV.;0;HTTP://WWW.REDLINK.COM.AR/;MAY-13;CERVIÑO AV. 3356;PALERMO;COMUNA 14;1425;C1425AGP
49;-34,590407252987788;-58,385333561181319;BBVA-BANCO FRANCES;BANELCO;AV. ALVEAR 1528;1528 ALVEAR;1;HTTP://WWW.BANELCO.COM/;MAR-15;ALVEAR 1528;RETIRO;COMUNA 1;1014;C1014AAP
309;-34,598365519613559;-58,403501937845562;BBVA-BANCO FRANCES;BANELCO;AV. PUEYRREDON 1001;1001 PUEYRREDON AV.;1;HTTP://WWW.BANELCO.COM/;MAR-15;PUEYRREDON AV. 1001;RECOLETA;COMUNA 2;;
310;-34,598001856120078;-58,40334297426849;BANCO SANTANDER RIO;BANELCO;AV. PUEYRREDON 1055;1055 PUEYRREDON AV.;3;HTTP://WWW.BANELCO.COM/;MAR-15;PUEYRREDON AV. 1055;RECOLETA;COMUNA 2;;
311;-34,592048739092604;-58,401027562499642;ICBC;BANELCO;AV. PUEYRREDON 1657;1657 PUEYRREDON AV.;2;HTTP://WWW.BANELCO.COM/;MAR-15;PUEYRREDON AV. 1657;RECOLETA;COMUNA 2;1118;C1118AAG
312;-34,589779203974985;-58,399914526126828;BANCO GALICIA;BANELCO;AV. PUEYRREDON 1845;1845 PUEYRREDON AV.;3;HTTP://WWW.BANELCO.COM/;MAR-15;PUEYRREDON AV. 1845;RECOLETA;COMUNA 2;1119;C1119ACB
